cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,subcategory_id,category_id
1825,1663,Gray-Jenkins,Devolved next generation adapter,4500.0,14940.0,successful,142,GB,GBP,2021-07-23 05:00:00,2021-09-12 05:00:00,subcat5,cat5
1173,4002,Jackson PLC,Ergonomic 6thgeneration success,inf,inf,failed,2307,IT,EUR,2021-02-21 06:00:00,2021-11-26 06:00:00,subcat5,cat5
1546,5336,Maldonado and Sons,Reverse-engineered asynchronous archive,9300.0,14024.0,successful,165,US,USD,2021-01-26 06:00:00,2021-12-10 06:00:00,subcat5,cat5
682,5044,Sanchez LLC,Stand-alone system-worthy standardization,900.0,1017.0,successful,27,US,USD,2021-08-06 05:00:00,2021-09-05 05:00:00,subcat5,cat5
2015,5300,Decker Inc,Universal encompassing implementation,1500.0,8930.0,successful,83,US,USD,2020-10-14 05:00:00,2021-07-23 05:00:00,subcat5,cat5
283,5682,Clark and Sons,Reverse-engineered full-range Internet solution,5000.0,10750.0,successful,154,US,USD,2021-07-27 05:00:00,2021-11-01 05:00:00,subcat5,cat5
2660,5493,Caldwell LLC,Secured executive concept,inf,inf,failed,940,CH,CHF,2021-07-23 05:00:00,2021-07-28 05:00:00,subcat5,cat5
321,6162,Bautista-Cross,Fully-configurable coherent Internet solution,5500.0,12270.0,successful,186,US,USD,2020-10-18 05:00:00,2021-05-05 05:00:00,subcat5,cat5
1879,1665,Nixon Inc,Centralized national firmware,800.0,663.0,failed,26,US,USD,2020-09-04 05:00:00,2021-04-16 05:00:00,subcat5,cat5
225,3411,Jackson Inc,Mandatory multi-tasking encryption,inf,inf,successful,2053,US,USD,2020-12-07 06:00:00,2021-08-21 05:00:00,subcat5,cat5
968,2467,Warren Ltd,Distributed system-worthy application,inf,41200.0,live,808,AU,AUD,2021-06-07 05:00:00,2021-09-21 05:00:00,subcat5,cat5
1257,4798,Brown-Mckee,Networked optimal productivity,1500.0,2708.0,successful,48,US,USD,2021-03-23 05:00:00,2022-01-10 06:00:00,subcat5,cat5
3111,3458,"Wilson, Hall and Osborne",Advanced global data-warehouse,inf,inf,failed,908,US,USD,2020-11-18 06:00:00,2021-08-16 05:00:00,subcat5,cat5
1532,5419,Wong-Walker,Multi-channeled disintermediate policy,900.0,12104.0,successful,295,US,USD,2021-06-08 05:00:00,2021-09-04 05:00:00,subcat5,cat5
1077,3520,Peterson PLC,User-friendly discrete benchmark,2100.0,11470.0,successful,142,US,USD,2021-02-03 06:00:00,2021-04-10 05:00:00,subcat5,cat5
3014,2487,Sanchez-Morgan,Realigned upward-trending strategy,1400.0,4130.0,successful,133,US,USD,2020-06-04 05:00:00,2021-04-11 05:00:00,subcat5,cat5
2665,3432,"Cole, Smith and Wood",Integrated zero-defect help-desk,8900.0,2148.0,failed,26,GB,GBP,2021-05-03 05:00:00,2022-01-25 06:00:00,subcat5,cat5
2726,4084,Thompson-Bates,Expanded encompassing open architecture,33700.0,62340.0,successful,1385,GB,GBP,2021-01-05 06:00:00,2021-04-18 05:00:00,subcat5,cat5
42,2690,Brown Group,Profit-focused transitional capability,6100.0,7548.0,successful,80,DK,DKK,2020-11-22 06:00:00,2021-04-06 05:00:00,subcat5,cat5
2976,1484,"Whitaker, Wallace and Daniels",Reactive directional capacity,5200.0,14390.0,successful,206,GB,GBP,2021-07-05 05:00:00,2021-10-15 05:00:00,subcat5,cat5
56,2527,Green-Carr,Pre-emptive bifurcated artificial intelligence,900.0,14320.0,successful,169,US,USD,2021-05-15 05:00:00,2021-12-02 06:00:00,subcat5,cat5
896,5698,Marshall Inc,Open-source multi-tasking data-warehouse,inf,22080.0,failed,441,US,USD,2021-03-10 06:00:00,2021-04-06 05:00:00,subcat5,cat5
2905,3895,Fleming-Oliver,Managed stable function,inf,24880.0,failed,355,US,USD,2021-02-10 06:00:00,2021-07-26 05:00:00,subcat5,cat5
1405,3533,"Baker, Collins and Smith",Reactive real-time software,inf,inf,successful,4799,US,USD,2021-09-13 05:00:00,2021-12-16 06:00:00,subcat5,cat5
705,1890,Noble-Bailey,Customizable dynamic info-mediaries,800.0,3756.0,successful,34,US,USD,2020-06-26 05:00:00,2021-04-21 05:00:00,subcat5,cat5
1533,5704,Lyons Inc,Balanced attitude-oriented parallelism,39300.0,inf,successful,645,US,USD,2020-03-03 06:00:00,2021-03-10 06:00:00,subcat5,cat5
2906,2205,"Mahoney, Adams and Lucas",Cloned leadingedge utilization,9200.0,12130.0,successful,154,CA,CAD,2020-05-04 05:00:00,2021-04-29 05:00:00,subcat5,cat5
197,2131,Stewart-Coleman,Customer-focused disintermediate toolset,inf,59000.0,failed,1439,US,USD,2021-01-15 06:00:00,2021-03-09 06:00:00,subcat5,cat5
1739,3429,Jackson PLC,Quality-focused client-server core,inf,inf,failed,1999,CA,CAD,2020-12-09 06:00:00,2021-04-07 05:00:00,subcat5,cat5
694,3176,"Potter, Harper and Everett",Decentralized composite paradigm,inf,inf,failed,792,US,USD,2020-06-12 05:00:00,2021-07-09 05:00:00,subcat5,cat5
675,1533,"Lane, Ryan and Chapman",Switchable demand-driven help-desk,6300.0,5670.0,failed,105,US,USD,2021-02-22 06:00:00,2021-04-01 05:00:00,subcat5,cat5
1929,2878,Hunt Group,Reverse-engineered executive emulation,inf,inf,failed,2072,US,USD,2021-01-08 06:00:00,2021-04-13 05:00:00,subcat5,cat5
699,4744,Mccann-Le,Focused coherent methodology,inf,inf,failed,1796,US,USD,2021-02-01 06:00:00,2021-07-20 05:00:00,subcat5,cat5
1068,4436,Murillo-Mcfarland,Synchronized client-driven projection,inf,inf,successful,1052,DK,DKK,2020-10-10 05:00:00,2021-04-18 05:00:00,subcat5,cat5
306,1376,"Kelley, Stanton and Sanchez",Optional tangible pricing structure,3700.0,5108.0,successful,85,AU,AUD,2021-03-29 05:00:00,2021-09-29 05:00:00,subcat5,cat5
1165,5887,Powell and Sons,Centralized clear-thinking conglomeration,18900.0,60930.0,successful,909,US,USD,2020-10-17 05:00:00,2021-07-31 05:00:00,subcat5,cat5
1956,5534,"Avery, Brown and Parker",Exclusive intangible extranet,7900.0,5110.0,failed,102,US,USD,2020-08-11 05:00:00,2021-06-25 05:00:00,subcat5,cat5
1131,4619,Smith-Ramos,Persevering optimizing Graphical User Interface,inf,5110.0,failed,82,DK,DKK,2020-09-20 05:00:00,2021-06-27 05:00:00,subcat5,cat5
313,2913,Bailey and Sons,Grass-roots dynamic emulation,inf,57020.0,failed,750,GB,GBP,2021-06-19 05:00:00,2022-01-03 06:00:00,subcat5,cat5
800,4327,Park-Goodman,Customer-focused impactful extranet,5100.0,12216.0,successful,272,US,USD,2020-10-29 05:00:00,2021-03-25 05:00:00,subcat5,cat5
2084,4750,Walsh-Watts,Polarized actuating implementation,3600.0,8160.0,successful,190,US,USD,2021-10-05 05:00:00,2021-11-24 06:00:00,subcat5,cat5
337,4852,"Ray, Li and Li",Front-line disintermediate hub,5000.0,7120.0,successful,237,US,USD,2021-02-04 06:00:00,2021-08-14 05:00:00,subcat5,cat5
2160,2243,"Barnes, Wilcox and Riley",Reverse-engineered well-modulated ability,5600.0,13870.0,successful,555,US,USD,2021-02-21 06:00:00,2022-01-02 06:00:00,subcat5,cat5
1840,6159,Thomas-Simmons,Proactive 24hour frame,48500.0,inf,successful,3036,US,USD,2021-04-10 05:00:00,2021-07-20 05:00:00,subcat5,cat5
550,5370,Smith-Nguyen,Advanced intermediate Graphic Interface,9700.0,4932.0,failed,67,AU,AUD,2021-01-18 06:00:00,2021-06-12 05:00:00,subcat5,cat5
1052,5566,Williams and Sons,Public-key bottom-line algorithm,inf,inf,failed,2108,CH,CHF,2020-07-12 05:00:00,2021-03-27 05:00:00,subcat5,cat5
1485,2798,Alvarez-Andrews,Extended impactful secured line,4900.0,14270.0,successful,210,US,USD,2021-01-08 06:00:00,2021-11-09 06:00:00,subcat5,cat5
2267,4265,Pierce-Ramirez,Organized scalable initiative,7700.0,14640.0,successful,157,US,USD,2021-09-19 05:00:00,2021-11-01 05:00:00,subcat5,cat5
398,1537,Rodriguez-Hansen,Intuitive cohesive groupware,8800.0,8744.0,canceled,94,US,USD,2021-09-15 05:00:00,2021-10-26 05:00:00,subcat5,cat5
1024,2660,"Williams, Price and Hurley",Synchronized demand-driven infrastructure,3000.0,7760.0,successful,165,CA,CAD,2020-12-13 06:00:00,2021-08-15 05:00:00,subcat5,cat5
2029,3420,Collins-Martinez,Progressive grid-enabled website,8400.0,10770.0,successful,199,IT,EUR,2020-10-04 05:00:00,2021-07-20 05:00:00,subcat5,cat5
2736,1344,Davis-Gonzalez,Balanced regional flexibility,inf,inf,failed,1221,US,USD,2020-05-11 05:00:00,2021-06-01 05:00:00,subcat5,cat5
663,6063,Hayes Group,Implemented even-keeled standardization,5500.0,8960.0,successful,191,US,USD,2020-10-11 05:00:00,2021-07-04 05:00:00,subcat5,cat5
2638,2225,"Tapia, Sandoval and Hurley",Cloned fresh-thinking model,inf,inf,canceled,976,US,USD,2021-11-08 06:00:00,2022-01-26 06:00:00,subcat5,cat5
1876,4395,Smith-Hill,Integrated holistic paradigm,9400.0,5920.0,canceled,160,US,USD,2021-05-09 05:00:00,2021-06-18 05:00:00,subcat5,cat5
1847,5001,Cummings-Hayes,Virtual multi-tasking core,inf,inf,canceled,2266,US,USD,2020-07-20 05:00:00,2021-07-24 05:00:00,subcat5,cat5
1521,4997,Freeman-French,Multi-layered optimal application,7200.0,6116.0,failed,75,US,USD,2020-02-21 06:00:00,2021-02-23 06:00:00,subcat5,cat5
2780,2239,Beck-Weber,Business-focused full-range core,inf,inf,successful,2326,US,USD,2021-06-22 05:00:00,2021-12-17 06:00:00,subcat5,cat5
3184,5242,Wilson Group,Ameliorated foreground focus group,6200.0,13440.0,successful,480,US,USD,2020-07-18 05:00:00,2021-03-28 05:00:00,subcat5,cat5
2340,3064,Green Ltd,Monitored empowering installation,5200.0,13840.0,successful,220,US,USD,2020-07-11 05:00:00,2021-08-02 05:00:00,subcat7,cat5
1950,1299,Kim Ltd,Assimilated hybrid intranet,6300.0,5628.0,failed,55,US,USD,2020-11-14 06:00:00,2021-04-09 05:00:00,subcat7,cat5
118,2900,"Reeves, Thompson and Richardson",Proactive composite alliance,inf,inf,successful,1396,US,USD,2020-04-12 05:00:00,2021-04-09 05:00:00,subcat7,cat5
2871,4994,Mitchell and Sons,Synergized intangible challenge,inf,inf,successful,1965,DK,DKK,2021-03-16 05:00:00,2021-03-25 05:00:00,subcat7,cat5
2309,3070,Smith-Jones,Reverse-engineered static concept,8800.0,12350.0,successful,209,US,USD,2021-10-14 05:00:00,2021-12-24 06:00:00,subcat7,cat5
1459,4210,"Luna, Anderson and Fox",Secured directional encryption,9600.0,14930.0,successful,533,DK,DKK,2020-10-10 05:00:00,2021-07-13 05:00:00,subcat7,cat5
565,2368,Briggs PLC,Distributed context-sensitive flexibility,inf,2720.0,canceled,58,US,USD,2021-03-23 05:00:00,2021-04-14 05:00:00,subcat7,cat5
593,1822,Perry and Sons,Business-focused logistical framework,54700.0,inf,successful,1989,US,USD,2021-03-14 06:00:00,2021-06-02 05:00:00,subcat7,cat5
2965,4390,"Rogers, Jacobs and Jackson",Upgradable multi-state instruction set,inf,inf,failed,1335,CA,CAD,2020-09-03 05:00:00,2021-02-24 06:00:00,subcat7,cat5
476,3528,"Taylor, Cisneros and Romero",Open-source neutral task-force,inf,23150.0,failed,331,GB,GBP,2021-04-06 05:00:00,2021-08-09 05:00:00,subcat7,cat5
1159,3799,Holmes PLC,Digitized local info-mediaries,46100.0,inf,successful,1604,AU,AUD,2020-08-11 05:00:00,2021-09-07 05:00:00,subcat7,cat5
1383,2896,Morris Group,Realigned impactful artificial intelligence,4800.0,3044.0,failed,31,US,USD,2021-02-14 06:00:00,2021-05-09 05:00:00,subcat7,cat5
47,5726,Woods Inc,Upgradable upward-trending portal,4000.0,1763.0,failed,39,US,USD,2021-11-17 06:00:00,2021-12-09 06:00:00,subcat7,cat5
1103,4606,Terry-Salinas,Networked secondary structure,inf,inf,successful,2080,US,USD,2020-03-21 05:00:00,2021-05-13 05:00:00,subcat7,cat5
2099,3474,Olsen-Ryan,Assimilated neutral utilization,5600.0,10330.0,successful,159,US,USD,2020-07-13 05:00:00,2021-05-04 05:00:00,subcat7,cat5
2208,4883,Collins LLC,Decentralized 4thgeneration time-frame,25500.0,45980.0,successful,460,US,USD,2021-04-14 05:00:00,2021-12-07 06:00:00,subcat7,cat5
1060,2219,"Best, Miller and Thomas",Re-engineered mobile task-force,7800.0,9290.0,successful,131,AU,AUD,2021-06-06 05:00:00,2021-07-21 05:00:00,subcat7,cat5
2775,2100,Wilson Ltd,Function-based multi-state software,7600.0,11064.0,successful,369,US,USD,2021-04-01 05:00:00,2021-11-07 05:00:00,subcat7,cat5
458,5662,"Clark, Mccormick and Mendoza",Self-enabling didactic orchestration,inf,13384.0,failed,243,US,USD,2021-05-23 05:00:00,2021-06-25 05:00:00,subcat7,cat5
141,4874,Hardin-Dixon,Focused solution-oriented matrix,1300.0,12600.0,successful,156,US,USD,2021-06-20 05:00:00,2022-01-31 06:00:00,subcat7,cat5
284,1670,Becker-Scott,Managed optimizing archive,7900.0,7876.0,failed,183,US,USD,2021-12-23 06:00:00,2021-12-26 06:00:00,subcat7,cat5
2882,1486,Barnes-Williams,Upgradable explicit forecast,8600.0,4830.0,live,45,US,USD,2021-03-02 06:00:00,2021-12-02 06:00:00,subcat7,cat5
2773,2097,Rodriguez-Patterson,Inverse static standardization,inf,17870.0,canceled,215,US,USD,2021-02-27 06:00:00,2021-11-23 06:00:00,subcat7,cat5
514,3072,King Inc,Ergonomic dedicated focus group,7400.0,6244.0,failed,56,US,USD,2020-12-23 06:00:00,2021-09-26 05:00:00,subcat7,cat5
52,5461,"Moore, Cook and Wright",Visionary maximized Local Area Network,7300.0,11576.0,successful,168,US,USD,2021-03-19 05:00:00,2021-05-17 05:00:00,subcat7,cat5
1071,6207,Moore Group,Multi-lateral object-oriented open system,5600.0,10400.0,successful,122,US,USD,2021-12-09 06:00:00,2022-02-02 06:00:00,subcat7,cat5
665,2118,Callahan-Gilbert,Profit-focused motivating function,1400.0,5696.0,successful,114,US,USD,2020-05-20 05:00:00,2021-03-06 06:00:00,subcat7,cat5
526,1312,Brooks-Rodriguez,Implemented intangible instruction set,5100.0,5420.0,successful,164,US,USD,2021-02-19 06:00:00,2021-04-09 05:00:00,subcat7,cat5
3042,2670,Vasquez Inc,Stand-alone asynchronous functionalities,7100.0,1022.0,failed,31,US,USD,2020-12-02 06:00:00,2021-07-02 05:00:00,subcat7,cat5
746,5636,Harmon-Madden,Adaptive holistic hub,700.0,8264.0,successful,76,US,USD,2020-10-04 05:00:00,2021-07-30 05:00:00,subcat7,cat5
1935,5515,"Miranda, Martinez and Lowery",Innovative actuating artificial intelligence,2300.0,6136.0,successful,82,AU,AUD,2020-09-30 05:00:00,2021-03-29 05:00:00,subcat7,cat5
1443,4250,"Cole, Salazar and Moreno",Robust motivating orchestration,3200.0,10830.0,successful,172,US,USD,2020-02-01 06:00:00,2021-02-08 06:00:00,subcat7,cat5
1715,5100,Brown-Williams,Multi-channeled responsive product,inf,38370.0,failed,526,US,USD,2020-06-08 05:00:00,2021-04-07 05:00:00,subcat7,cat5
1524,5385,Sanchez-Parsons,Reduced bifurcated pricing structure,1800.0,14310.0,successful,179,US,USD,2020-08-26 05:00:00,2021-08-05 05:00:00,subcat7,cat5
218,3506,Rivera-Pearson,Re-engineered asymmetric challenge,inf,35520.0,failed,523,AU,AUD,2021-02-21 06:00:00,2021-03-13 06:00:00,subcat7,cat5
1561,5500,Ortiz-Roberts,Devolved foreground customer loyalty,7800.0,6840.0,failed,64,US,USD,2021-06-09 05:00:00,2021-06-18 05:00:00,subcat7,cat5
439,3924,Morrow Inc,Networked global migration,3100.0,13224.0,successful,132,US,USD,2020-06-14 05:00:00,2021-02-09 06:00:00,subcat7,cat5
2550,2226,Cochran-Nguyen,Seamless 4thgeneration methodology,inf,inf,successful,1249,US,USD,2020-04-12 05:00:00,2021-03-24 05:00:00,subcat11,cat5
2303,4326,Clark-Cooke,Down-sized analyzing challenge,9000.0,14456.0,successful,129,US,USD,2020-10-28 05:00:00,2021-02-15 06:00:00,subcat11,cat5
2656,3254,"Hampton, Lewis and Ray",Seamless coherent parallelism,600.0,4022.0,successful,54,US,USD,2021-07-27 05:00:00,2021-11-30 06:00:00,subcat11,cat5
1903,4736,Acevedo-Huffman,Pre-emptive impactful model,9500.0,4460.0,failed,56,US,USD,2021-06-17 05:00:00,2021-08-27 05:00:00,subcat11,cat5
1400,1728,Huang-Henderson,Stand-alone mobile customer loyalty,41700.0,inf,successful,1539,US,USD,2020-08-30 05:00:00,2021-08-04 05:00:00,subcat11,cat5
905,5005,Pineda Group,Exclusive real-time protocol,inf,inf,successful,2468,US,USD,2021-05-12 05:00:00,2021-10-18 05:00:00,subcat11,cat5
2712,5576,"Reid, Rivera and Perry",Multi-lateral national adapter,3800.0,6000.0,successful,62,US,USD,2021-10-15 05:00:00,2021-10-19 05:00:00,subcat11,cat5
296,3321,"Lee, Ali and Guzman",Polarized upward-trending Local Area Network,8600.0,3588.0,failed,92,US,USD,2020-09-15 05:00:00,2021-02-23 06:00:00,subcat11,cat5
2435,2336,Ellison PLC,Re-contextualized tangible open architecture,9300.0,14824.0,successful,329,US,USD,2021-03-15 05:00:00,2021-11-14 06:00:00,subcat11,cat5
1909,4718,Braun PLC,Function-based high-level infrastructure,2500.0,14536.0,successful,393,US,USD,2021-07-06 05:00:00,2021-11-05 05:00:00,subcat11,cat5
135,4603,"Pham, Avila and Nash",Multi-channeled next generation architecture,7200.0,3326.0,failed,128,US,USD,2020-05-27 05:00:00,2021-04-14 05:00:00,subcat11,cat5
684,5825,Salazar-Moon,Compatible needs-based architecture,4000.0,11950.0,successful,187,US,USD,2020-09-03 05:00:00,2021-07-16 05:00:00,subcat11,cat5
1195,2028,Myers LLC,Reactive bottom-line open architecture,1700.0,12200.0,successful,123,IT,EUR,2020-07-01 05:00:00,2021-04-06 05:00:00,subcat11,cat5
563,4785,Rush-Bowers,Persevering analyzing extranet,inf,inf,live,1089,US,USD,2021-04-12 05:00:00,2021-12-26 06:00:00,subcat11,cat5
1620,6061,Mayer-Richmond,Progressive zero-defect capability,inf,47040.0,failed,747,US,USD,2021-06-02 05:00:00,2021-06-30 05:00:00,subcat11,cat5
516,1922,Hansen Group,Centralized regional interface,8100.0,9970.0,successful,192,US,USD,2020-05-21 05:00:00,2021-05-10 05:00:00,subcat11,cat5
2530,3858,Delgado-Hatfield,Up-sized composite success,100.0,4.0,failed,1,CA,CAD,2020-12-14 06:00:00,2021-07-06 05:00:00,subcat11,cat5
1634,3871,Mckee-Hill,Cross-platform upward-trending parallelism,inf,inf,successful,2105,US,USD,2020-03-28 05:00:00,2021-03-08 06:00:00,subcat11,cat5
2450,3814,Morales Group,Optimized bi-directional extranet,inf,1667.0,failed,54,US,USD,2021-05-21 05:00:00,2022-01-07 06:00:00,subcat11,cat5
1598,4613,Ramirez Group,Open-architected uniform instruction set,8800.0,622.0,failed,10,US,USD,2020-12-12 06:00:00,2021-06-28 05:00:00,subcat11,cat5
1281,5179,Rosario-Smith,Enterprise-wide intermediate portal,inf,inf,failed,6080,CA,CAD,2021-05-16 05:00:00,2021-07-22 05:00:00,subcat11,cat5
670,2037,Hunt LLC,Re-engineered radical policy,20000.0,inf,successful,3177,US,USD,2021-06-21 05:00:00,2022-02-07 06:00:00,subcat11,cat5
2254,4048,"Fischer, Fowler and Arnold",Extended multi-tasking definition,20100.0,47700.0,successful,589,IT,EUR,2021-06-08 05:00:00,2022-01-21 06:00:00,subcat11,cat5
1813,4388,Hale-Hayes,Ameliorated client-driven open system,inf,inf,successful,4006,US,USD,2021-01-05 06:00:00,2021-11-27 06:00:00,subcat11,cat5
30,2740,Yu and Sons,Adaptive context-sensitive architecture,6700.0,5570.0,failed,105,US,USD,2021-09-28 05:00:00,2021-12-17 06:00:00,subcat11,cat5
1941,5177,Lamb-Sanders,Stand-alone reciprocal frame,inf,inf,failed,2604,DK,DKK,2021-04-30 05:00:00,2021-12-26 06:00:00,subcat11,cat5
742,5864,Haynes-Williams,Seamless clear-thinking artificial intelligence,8700.0,10680.0,successful,116,US,USD,2020-09-05 05:00:00,2021-04-25 05:00:00,subcat11,cat5
1294,4014,Martinez PLC,Cloned actuating architecture,inf,inf,canceled,614,US,USD,2020-07-13 05:00:00,2021-06-20 05:00:00,subcat11,cat5
2862,6132,Moss-Guzman,Cross-platform optimizing website,1300.0,10240.0,successful,174,CH,CHF,2020-09-08 05:00:00,2021-02-13 06:00:00,subcat11,cat5
422,2111,Williams and Sons,Centralized asymmetric framework,5100.0,10984.0,successful,161,US,USD,2021-03-07 06:00:00,2021-06-15 05:00:00,subcat11,cat5
1589,3271,"Peterson, Fletcher and Sanchez",Multi-channeled bi-directional moratorium,6700.0,12936.0,successful,127,AU,AUD,2021-10-07 05:00:00,2021-11-16 06:00:00,subcat11,cat5
3138,5713,Joyce PLC,Synchronized directional capability,3600.0,3174.0,live,31,US,USD,2020-09-25 05:00:00,2021-05-18 05:00:00,subcat11,cat5
531,3087,"Green, Murphy and Webb",Versatile directional project,5300.0,9680.0,successful,255,US,USD,2020-09-03 05:00:00,2021-04-30 05:00:00,subcat11,cat5
877,2803,"Green, Robinson and Ho",De-engineered zero-defect open system,1100.0,8080.0,successful,112,US,USD,2021-07-15 05:00:00,2021-10-04 05:00:00,subcat11,cat5
1345,4242,"Johnson, Parker and Haynes",Focused 6thgeneration forecast,45900.0,inf,successful,1606,CH,CHF,2020-11-06 06:00:00,2021-08-27 05:00:00,subcat13,cat5
320,5475,"Tran, Steele and Wilson",Profit-focused modular product,23300.0,inf,successful,1267,US,USD,2020-07-10 05:00:00,2021-03-23 05:00:00,subcat13,cat5
1215,3482,Fox Group,Horizontal transitional paradigm,60200.0,inf,successful,1442,CA,CAD,2020-06-12 05:00:00,2021-02-20 06:00:00,subcat13,cat5
817,2202,Price-Rodriguez,Adaptive logistical initiative,5700.0,12310.0,successful,397,GB,GBP,2021-02-04 06:00:00,2021-04-26 05:00:00,subcat13,cat5
583,5409,"Mills, Frazier and Perez",Proactive attitude-oriented knowledge user,inf,inf,failed,2468,US,USD,2021-05-30 05:00:00,2021-09-09 05:00:00,subcat13,cat5
1509,3451,"Ruiz, Richardson and Cole",Team-oriented static interface,7300.0,2946.0,failed,40,US,USD,2020-10-28 05:00:00,2021-04-20 05:00:00,subcat13,cat5
2676,4769,Garcia Group,Persevering interactive matrix,inf,45820.0,canceled,595,US,USD,2020-11-07 06:00:00,2021-03-15 05:00:00,subcat13,cat5
2021,4321,"Cline, Peterson and Lowery",Innovative static budgetary management,50500.0,16380.0,failed,191,US,USD,2021-03-12 06:00:00,2021-10-24 05:00:00,subcat13,cat5
1473,4168,"Underwood, James and Jones",Triple-buffered holistic ability,900.0,6304.0,successful,89,US,USD,2020-08-02 05:00:00,2021-03-16 05:00:00,subcat13,cat5
2729,3863,Wilson and Sons,Monitored grid-enabled model,3500.0,3296.0,failed,35,IT,EUR,2021-05-16 05:00:00,2021-10-11 05:00:00,subcat13,cat5
495,5637,"Wang, Koch and Weaver",Digitized analyzing capacity,inf,inf,failed,3868,IT,EUR,2021-08-01 05:00:00,2021-12-27 06:00:00,subcat13,cat5
1335,2134,Solomon PLC,Open-architected 24/7 infrastructure,3600.0,13950.0,successful,157,GB,GBP,2020-05-31 05:00:00,2021-05-13 05:00:00,subcat13,cat5
499,2648,"Miranda, Gray and Hale",Programmable disintermediate matrices,5300.0,7412.0,successful,225,CH,CHF,2021-08-30 05:00:00,2021-12-03 06:00:00,subcat13,cat5
2820,3402,Stevenson-Thompson,Automated static workforce,4200.0,14580.0,successful,150,US,USD,2021-01-25 06:00:00,2021-02-21 06:00:00,subcat13,cat5
48,2262,Simmons-Villarreal,Customer-focused mobile Graphic Interface,3400.0,8090.0,successful,193,US,USD,2020-06-26 05:00:00,2021-06-10 05:00:00,subcat13,cat5
2488,3916,Cooper Inc,Polarized discrete product,3600.0,2096.0,live,27,GB,GBP,2020-11-13 06:00:00,2021-03-21 05:00:00,subcat13,cat5
1179,3486,Romero and Sons,Object-based client-server application,5200.0,3080.0,failed,60,US,USD,2020-10-01 05:00:00,2021-06-12 05:00:00,subcat20,cat5
2300,4591,Chaney-Dennis,Business-focused 24hour groupware,4900.0,8520.0,successful,275,US,USD,2021-06-18 05:00:00,2021-12-31 06:00:00,subcat20,cat5
2745,3233,Bailey PLC,Innovative actuating conglomeration,1000.0,718.0,failed,19,US,USD,2020-04-28 05:00:00,2021-03-22 05:00:00,subcat20,cat5
2162,5660,Miles and Sons,Persistent attitude-oriented approach,3500.0,8840.0,successful,87,US,USD,2021-06-11 05:00:00,2021-06-24 05:00:00,subcat20,cat5
213,4218,"Ross, Kelly and Brown",Virtual contextually-based circuit,8400.0,9070.0,successful,133,US,USD,2021-07-20 05:00:00,2021-08-18 05:00:00,subcat20,cat5
3051,3475,Smith-Gonzalez,Polarized needs-based approach,5400.0,14744.0,successful,154,US,USD,2021-03-30 05:00:00,2021-06-02 05:00:00,subcat20,cat5
1689,3309,Miller-Poole,Networked optimal adapter,inf,inf,successful,3131,US,USD,2020-11-04 06:00:00,2021-03-08 06:00:00,subcat20,cat5
956,1932,Harrington-Harper,Self-enabling next generation algorithm,inf,37760.0,canceled,439,GB,GBP,2020-08-13 05:00:00,2021-06-11 05:00:00,subcat20,cat5
596,5850,Santos-Young,Enhanced neutral ability,4000.0,14610.0,successful,142,US,USD,2021-02-03 06:00:00,2021-07-14 05:00:00,subcat20,cat5
300,1786,"Harrison, Blackwell and Mendez",Synchronized 6thgeneration adapter,8300.0,3260.0,canceled,35,US,USD,2021-07-10 05:00:00,2021-11-02 05:00:00,subcat20,cat5
1151,1907,"Taylor, Johnson and Hernandez",Polarized incremental portal,inf,inf,canceled,1658,US,USD,2021-08-29 05:00:00,2021-09-24 05:00:00,subcat20,cat5
1484,1831,Mack Ltd,Reactive regional access,inf,inf,successful,2266,US,USD,2021-01-14 06:00:00,2021-02-16 06:00:00,subcat20,cat5
1234,2339,"Bowen, Davies and Burns",Devolved client-server monitoring,2900.0,12450.0,successful,175,US,USD,2021-01-18 06:00:00,2021-08-14 05:00:00,subcat20,cat5
936,4969,Davis-Johnson,Automated reciprocal protocol,1400.0,5416.0,successful,217,US,USD,2020-08-22 05:00:00,2021-08-03 05:00:00,subcat20,cat5
267,4337,Barrett Inc,Organic cohesive neural-net,1700.0,3208.0,successful,56,GB,GBP,2020-12-05 06:00:00,2021-12-04 06:00:00,subcat20,cat5
1873,6142,Riggs Group,Configurable upward-trending solution,inf,inf,successful,1866,GB,GBP,2021-01-30 06:00:00,2021-06-11 05:00:00,subcat20,cat5
843,3699,Garner and Sons,Versatile neutral workforce,5100.0,1414.0,failed,24,US,USD,2020-09-17 05:00:00,2021-04-26 05:00:00,subcat20,cat5
1369,1850,Schultz Inc,Synergistic tertiary time-frame,9400.0,6336.0,failed,226,DK,DKK,2021-01-28 06:00:00,2021-08-24 05:00:00,subcat23,cat5
3030,2939,"Moore, Dudley and Navarro",Organic multi-tasking focus group,inf,57920.0,failed,934,US,USD,2021-03-09 06:00:00,2021-06-28 05:00:00,subcat23,cat5
286,3847,Lester-Moore,Diverse analyzing definition,46300.0,inf,successful,3594,US,USD,2021-01-01 06:00:00,2021-05-30 05:00:00,subcat23,cat5
1691,4754,Cummings Inc,Digitized transitional monitoring,28400.0,inf,successful,2293,US,USD,2020-09-22 05:00:00,2021-07-09 05:00:00,subcat23,cat5
